Date,Estevan,Weyburn,Oxbow,Yellow Grass North,Melita,Kipling,Temp.Mean,SD,Temp.Roll
1/1/2014,-23.6,-24.8,-27.3,-23,-26.7,-25.7,-25.18333333,1.70107809,-25.18333333
1/2/2014,-18.4,-21.5,-27.3,-18.5,-24.4,-18.8,-21.48333333,3.686416507,-23.33333333
1/3/2014,-9.2,-12.2,-27.3,-8.5,-10.4,-9.4,-12.83333333,7.202407005,-19.83333333
1/4/2014,-22.9,-24.2,-24.8,-24.3,-21.1,-26.6,-23.98333333,1.851935924,-20.87083333
1/5/2014,-29.9,-30.4,-32.5,-31.8,-30.3,-33.3,-31.36666667,1.373559852,-22.97
1/6/2014,-26.6,-27.7,-28,-27,-28,-28.2,-27.58333333,0.640052081,-23.73888889
1/7/2014,-25.6,-27.7,-23,-25,-24.7,-24.5,-25.08333333,1.545854672,-23.93095238
1/8/2014,-21.1,-24.1,-24.3,-21.5,-24.1,-20,-22.51666667,1.874477705,-23.55
1/9/2014,-5.5,-12.2,-13.3,-11,-9.6,-11.1,-10.45,2.725252282,-21.97380952
1/10/2014,-5,-8.3,-9.3,-7.5,-5.6,-9.2,-7.483333333,1.823641047,-21.20952381
1/11/2014,-5.1,-6.2,-4.5,-4.5,-7,-6.4,-5.616666667,1.060974395,-18.58571429
1/12/2014,-4.6,-5.9,-3.3,-4.3,-2.4,-5.1,-4.266666667,1.256450026,-14.71428571
1/13/2014,-10,-11.3,-15,-10,-11.4,-11.4,-11.51666667,1.833484842,-12.41904762
1/14/2014,-10.1,-10.7,-15,-7,-13.8,-10.8,-11.23333333,2.844409722,-10.44047619
1/15/2014,-2.2,-1.5,-6.8,-3.3,-7.8,-6,-4.6,2.611512971,-7.880952381
1/16/2014,-6.8,-7.5,-12.3,-9.5,-9.2,-12.5,-9.633333333,2.371216284,-7.764285714
1/17/2014,-5.8,-6.6,-9.3,-5,-8.2,-7.1,-7,1.570986951,-7.695238095
1/18/2014,-1.1,-1.7,-1.5,-0.8,-1.1,-1.6,-1.3,0.352136337,-7.078571429
1/19/2014,-0.6,-2.7,-3.3,-0.5,-6.4,-3.6,-2.85,2.189748844,-6.876190476
1/20/2014,-12.4,-12.8,-18.5,-16,-20.5,-19.6,-16.63333333,3.471407015,-7.607142857
1/21/2014,-12.6,-12.5,-18.3,-16,-15.6,-16.9,-15.31666667,2.335308688,-8.19047619
1/22/2014,-18.2,-20.7,-22.3,-21.8,-17.9,-25.1,-21,2.708505123,-10.53333333
1/23/2014,-15.2,-15.7,-16,-15.5,-15.7,-15.4,-15.58333333,0.2786874,-11.38333333
1/24/2014,-1.2,-0.9,-3.5,-0.5,-4.7,-1.6,-2.066666667,1.659718852,-10.67857143
1/25/2014,-5.1,-4.7,-8.3,-4,-13,-9.7,-7.466666667,3.509225936,-11.55952381
1/26/2014,-14.8,-15.5,-21.3,-22,-17.2,-21.4,-18.7,3.244687967,-13.82380952
1/27/2014,-26.3,-28.2,-28,-26.5,-26.9,-28.6,-27.41666667,0.970395109,-15.36428571
1/28/2014,-19.7,-21.6,-21,-18,-23,-20.5,-20.63333333,1.702547111,-16.12380952
1/29/2014,-12.9,-13.9,-14.5,-14,-15.1,-15.5,-14.31666667,0.930412095,-15.16904762
1/30/2014,-20.8,-22.3,-22,-21,-21.7,-23.2,-21.83333333,0.882420912,-16.06190476
1/31/2014,-16.7,-18.2,-19.5,-18,-19.9,-21.9,-19.03333333,1.810708885,-18.48571429
2/1/2014,-18.2,-16.8,-18.5,-16.8,-19,-17.5,-17.8,0.914330356,-19.96190476
2/2/2014,-15.3,-16,-16,-15.5,-16.2,-15.2,-15.7,0.419523539,-19.53333333
2/3/2014,-17.6,-18,-18.3,-19.8,-19.2,-21.1,-19,1.30690474,-18.33095238
2/4/2014,-22.2,-23.9,-18.3,-23.8,-21.6,-23,-22.13333333,2.080064102,-18.5452381
2/5/2014,-24.1,-25.4,-24.3,-24,-23,-23.9,-24.11666667,0.773089042,-19.9452381
2/6/2014,-18,-19.6,-19.8,-19.5,-18.7,-20.9,-19.41666667,0.99079093,-19.6
2/7/2014,-19.6,-22.3,-18.8,-19,-20.9,-20.8,-20.23333333,1.342634227,-19.77142857
2/8/2014,-21.4,-23,-23,-21,-22.6,-20.8,-21.96666667,1.015217546,-20.36666667
2/9/2014,-25.3,-27.5,-26,-26.3,-24.6,-27.3,-26.16666667,1.123684416,-21.86190476
2/10/2014,-21.7,-25,-25,-22.5,-26.1,-20.7,-23.5,2.160555484,-22.5047619
2/11/2014,-13.8,-16,-16.5,-18.8,-13.8,-16.2,-15.85,1.880159568,-21.60714286
2/12/2014,-18.6,-20.1,-21.5,-20,-17.8,-20.1,-19.68333333,1.301409492,-20.97380952
2/13/2014,-21.8,-22.6,-22.5,-22.5,-21.7,-22,-22.18333333,0.397072621,-21.36904762
2/14/2014,-14.5,-15.6,-18,-14,-19.9,-16.9,-16.48333333,2.237334724,-20.83333333
2/15/2014,-15.8,-16.1,-15,-11.5,-20.1,-17.8,-16.05,2.87523912,-19.98809524
2/16/2014,-11.2,-10.4,-15.5,-10.5,-18.2,-14.1,-13.31666667,3.166964898,-18.15238095
2/17/2014,-2.9,-1.9,-3.5,-2.5,-4.5,-4.6,-3.316666667,1.08888322,-15.26904762
2/18/2014,-4.5,-7.2,-5,-6.3,-7.2,-8.1,-6.383333333,1.396304647,-13.91666667
2/19/2014,-6,-6.3,-5,-3.5,-8.5,-7.6,-6.15,1.789692711,-11.98333333
2/20/2014,-16.6,-18,-5,-18,-18.5,-7.6,-13.95,6.015895611,-10.80714286
2/21/2014,-20.7,-22.9,-5,-22.8,-21.6,-22.5,-19.25,7.031002773,-11.20238095
2/22/2014,-19.1,-20.7,-5,-19.5,-17.7,-19.1,-16.85,5.884131202,-11.31666667
2/23/2014,-21.4,-24.2,-5,-23.5,-19.9,-22.9,-19.48333333,7.261795003,-12.19761905
2/24/2014,-23.7,-25.9,-5,-25,-23.6,-25.8,-21.5,8.143709229,-14.7952381
2/25/2014,-24.2,-26.3,-5,-22.8,-24.2,-24.1,-21.1,7.966931655,-16.89761905
2/26/2014,-20,-20.5,-5,-19.5,-19.8,-19.9,-17.45,6.107945645,-18.51190476
2/27/2014,-20.6,-22.4,-5,-21,-23.4,-21.9,-19.05,6.955213872,-19.24047619
2/28/2014,-23.7,-25.2,-5,-25.5,-23.2,-24.4,-21.16666667,7.967601061,-19.51428571
3/1/2014,-31.2,-33.2,-32.5,-32.3,-30.5,-32.5,-32.03333333,0.991295449,-21.68333333
3/2/2014,-26.4,-28.3,-26.8,-27.5,-25.4,-27.3,-26.95,0.997496867,-22.75
3/3/2014,-20.7,-22.1,-22.3,-20.5,-22.9,-21.8,-21.71666667,0.938971068,-22.78095238
3/4/2014,-16.4,-16.5,-20.8,-15.8,-20.8,-19.4,-18.28333333,2.315527298,-22.37857143
3/5/2014,-8.9,-10.8,-10.3,-10.5,-10,-11.9,-10.4,0.98386991,-21.37142857
3/6/2014,-8.8,-14.6,-9.5,-10.3,-8.4,-11,-10.43333333,2.252702081,-20.14047619
3/7/2014,-18.5,-21.7,-18,-18,-17.1,-17.5,-18.46666667,1.654891739,-19.7547619
3/8/2014,-4,-4.8,-6.5,-5.8,-10,-9.6,-6.783333333,2.490314572,-16.14761905
3/9/2014,3.4,2.2,3.5,2.5,0.2,0.9,2.116666667,1.331790774,-11.9952381
3/10/2014,0.4,-0.9,0.8,2.3,-0.4,0.4,0.433333333,1.103932365,-8.830952381
3/11/2014,-2.8,-4.5,-4.3,-2.5,-5.2,-4.3,-3.933333333,1.051982256,-6.780952381
3/12/2014,-0.3,-3,-3.5,-1.3,-3,-4.7,-2.633333333,1.581981879,-5.671428571
3/13/2014,2.6,2,1,1.5,1.7,0.8,1.6,0.660302961,-3.952380952
3/14/2014,-2.6,-2.5,-5.3,-0.8,-5,-7.7,-3.983333333,2.483076049,-1.883333333
3/15/2014,-9.2,-8.7,-10.8,-8.5,-14.3,-9.9,-10.23333333,2.163022577,-2.376190476
3/16/2014,2.8,1.9,-1.5,-2.3,-3.3,-3.5,-0.983333333,2.695490061,-2.819047619
3/17/2014,2.9,0.3,1.8,0.8,-2,-0.5,0.55,1.72133669,-2.802380952
3/18/2014,-1,-1.3,-0.5,-0.8,-1.3,-1.6,-1.083333333,0.397072621,-2.395238095
3/19/2014,1,0.4,1.8,1,-1.5,-2.2,0.083333333,1.57786776,-2.007142857
3/20/2014,1.8,0.8,-1.5,0,-2,-2.7,-0.6,1.746997424,-2.321428571
3/21/2014,-8,-9.6,-11.5,-12,-8.4,-15.3,-10.8,2.728369476,-3.295238095
3/22/2014,-12.6,-13.2,-15,-13.3,-15.4,-18.2,-14.61666667,2.069218854,-3.921428571
3/23/2014,-9.2,-11,-12.8,-12,-13.3,-16.5,-12.46666667,2.454112195,-5.561904762
3/24/2014,-9.3,-11.3,-11.5,-10.3,-11.5,-15.2,-11.51666667,2.000416623,-7.285714286
3/25/2014,-9.3,-9.8,-11.3,-9,-11.9,-14.9,-11.03333333,2.210580618,-8.707142857
3/26/2014,-2.3,-4.9,-5,-4,-4.6,-7.4,-4.7,1.65408585,-9.39047619
3/27/2014,-5.2,-8.2,-7.8,-7,-8.2,-9.5,-7.65,1.447411483,-10.39761905
3/28/2014,-5.1,-9.1,-7.3,-7,-7.6,-11.3,-7.9,2.102379604,-9.983333333
3/29/2014,2.3,2.5,0,1,0.7,-3.7,0.466666667,2.254477027,-7.828571429
3/30/2014,-3.8,-5,-2.5,-3.8,-3.9,-2.6,-3.6,0.931665176,-6.561904762
3/31/2014,-9,-12.1,-2.5,-11.5,-10.1,-14.5,-9.95,4.102560176,-6.338095238
4/1/2014,-6.9,-7.4,-8.8,-6.5,-9.7,-12.2,-8.583333333,2.142350734,-5.988095238
4/2/2014,-5.4,-4.3,-5.8,-3.3,-4.1,-5.7,-4.766666667,1.015217546,-5.997619048
4/3/2014,-3.1,-2.1,-3.5,-1.5,-3,-2.9,-2.683333333,0.738692539,-5.288095238
4/4/2014,-1,-0.1,-3.3,0,-2.3,-6.4,-2.183333333,2.430980598,-4.471428571
4/5/2014,4,3.4,2.8,4.5,3.7,-0.1,3.05,1.645296326,-4.102380952
4/6/2014,5.8,5.1,5,6.3,4.9,2.1,4.866666667,1.45968033,-2.892857143
4/7/2014,4.1,4.4,2.8,5,3.1,1.6,3.5,1.239354671,-0.971428571
4/8/2014,8.2,8.6,7.3,9.8,6,4.4,7.383333333,1.939501654,1.30952381
4/9/2014,8.4,6.3,7,9,7.2,5.2,7.183333333,1.380458861,3.016666667
4/10/2014,6.4,6.5,4.8,6,5.6,3.4,5.45,1.17940663,4.178571429
4/11/2014,4.3,3.4,3.8,3.5,4.9,3.2,3.85,0.641092817,5.04047619
4/12/2014,-0.8,-1.1,0,2.8,-0.3,-1.1,-0.083333333,1.479752232,4.592857143
4/13/2014,-2.5,-3.5,-3.5,-3.3,-3.9,-5.5,-3.7,0.995991968,3.369047619
4/14/2014,-7.3,-7.1,-6.3,-6.3,-5.9,-9.1,-7,1.15758369,1.869047619
4/15/2014,-1.5,0.1,-6.3,0,-3,-4.4,-2.516666667,2.541980855,0.454761905
4/16/2014,-4.1,-3.2,-6.3,-3.3,-3.2,-4.3,-4.066666667,1.194431524,-1.152380952
4/17/2014,-0.6,0.2,-6.3,-0.3,-2.3,-2.9,-2.033333333,2.411361994,-2.221428571
4/18/2014,3.9,3.3,-6.3,3.5,4.3,0.4,1.516666667,4.071568084,-2.554761905
4/19/2014,4.5,2.9,4.8,4.5,3.7,2.1,3.75,1.065363788,-2.007142857
4/20/2014,7.8,6.6,7,5,8.3,5,6.616666667,1.386241922,-0.533333333
4/21/2014,7.5,6.7,6.8,9,6.7,4.9,6.933333333,1.330663995,1.457142857
4/22/2014,10,10.7,8,10.8,8.4,9,9.483333333,1.190658081,3.171428571
4/23/2014,7.5,7.9,6.5,7.8,6.9,5.5,7.016666667,0.91742393,4.754761905
4/24/2014,7.3,7.9,6.3,11,7,7,7.75,1.674216235,6.152380952
4/25/2014,5.5,5.3,3.8,6.3,5.3,3.6,4.966666667,1.050079362,6.645238095
4/26/2014,4.5,6.2,4,6.8,4.4,6.5,5.4,1.231259518,6.880952381
4/27/2014,2.5,2.4,-0.3,2,2.9,2.3,1.966666667,1.148332124,6.216666667
4/28/2014,0.8,0.9,0.3,2.5,1.8,1.3,1.266666667,0.786553664,5.407142857
4/29/2014,0.8,5,5.3,8,6.2,1.3,4.433333333,2.826069119,4.685714286
4/30/2014,6.8,5,5.8,12,6.8,6.3,7.116666667,2.487100052,4.7
5/1/2014,8.4,8.8,8.8,11,8.7,8.7,9.066666667,0.958471005,4.888095238
5/2/2014,8.9,8,8.8,7.5,10.1,8.7,8.666666667,0.886942313,5.416666667
5/3/2014,3.1,2.3,1.8,3,3.1,1.6,2.483333333,0.67946057,5
5/4/2014,2.7,2.2,1.5,1.8,2.8,3.7,2.45,0.791833316,5.069047619
5/5/2014,6.9,7,6.3,7.3,7.2,5.1,6.633333333,0.828653526,5.835714286
5/6/2014,9.3,6.4,8.3,7.5,9.6,6.6,7.95,1.348703081,6.338095238
5/7/2014,5.4,4.7,6.5,6.3,4.9,5.2,5.5,0.740270221,6.107142857
5/8/2014,4.7,4.6,4.3,5,5.4,4.7,4.783333333,0.376386326,5.495238095
5/9/2014,9.1,9.6,8,12.3,8.2,9.9,9.516666667,1.556170513,5.616666667
5/10/2014,10.6,10.1,9.5,9.3,11.6,9.1,10.03333333,0.945868208,6.695238095
5/11/2014,6.2,6.9,6.3,9.8,5.4,7.9,7.083333333,1.568969938,7.357142857
5/12/2014,5.6,4.4,5.3,5.5,6.8,4.7,5.383333333,0.837655458,7.178571429
5/13/2014,5.4,4.2,4.8,6,6.1,4.5,5.166666667,0.791622806,6.780952381
5/14/2014,3.8,3.4,4,5.8,4.3,3.8,4.183333333,0.844787942,6.592857143
5/15/2014,7.8,8.6,6.8,8.5,6.9,8.6,7.866666667,0.843010478,7.033333333
5/16/2014,10.4,11.5,9.3,12.3,8.2,10.3,10.33333333,1.47331825,7.15
5/17/2014,11.2,10.2,11.8,14.3,11.9,12,11.9,1.353513945,7.416666667
5/18/2014,13.7,12.4,12.3,12,12.3,12.2,12.48333333,0.611282804,8.188095238
5/19/2014,9.7,9,9.3,10,11.9,7.8,9.616666667,1.352651717,8.792857143
5/20/2014,10.1,9.3,8.3,12,8.6,8.2,9.416666667,1.452469162,9.4
5/21/2014,11.2,11.3,10.8,11.8,10.5,10.5,11.01666667,0.511533642,10.37619048
5/22/2014,16.5,16.8,15,17,16.6,17.5,16.56666667,0.845379599,11.61904762
5/23/2014,20.4,20.2,19.5,20.5,21.2,21,20.46666667,0.605530071,13.06666667
5/24/2014,22.3,21.1,21.3,23.8,23.1,23.3,22.48333333,1.107098309,14.57857143
5/25/2014,16.8,17.4,18.3,19.3,17,13.4,17.03333333,2.006655592,15.22857143
5/26/2014,17.3,18.5,15.5,18,16,15.2,16.75,1.375136357,16.24761905
5/27/2014,18.3,17.7,17.3,18.5,18.1,17.2,17.85,0.535723809,17.45238095
5/28/2014,18.7,19.2,17.3,19.8,18.6,18.2,18.63333333,0.854790423,18.54047619
5/29/2014,21.7,19.5,23.5,20,24.7,21.6,21.83333333,1.993656607,19.29285714
5/30/2014,16.5,15,17,16.5,19.5,16.3,16.8,1.483239697,18.76904762
5/31/2014,18.2,17.6,16,17.5,19.1,18.4,17.8,1.056409012,18.1
6/1/2014,13.4,11.8,14.5,13.5,15.1,12.4,13.45,1.237335848,17.58809524
6/2/2014,13.7,13.6,12,13,13.1,12.4,12.96666667,0.665331997,17.04761905
6/3/2014,15.3,15.1,14.3,17,16.6,15.7,15.66666667,0.997329768,16.73571429
6/4/2014,19,18.1,16.5,18.5,18.1,17.1,17.88333333,0.921773653,16.62857143
6/5/2014,17,15,16.8,15.5,18.2,16.8,16.55,1.144989083,15.87380952
6/6/2014,10.4,9.8,10,10.5,12.9,9.3,10.48333333,1.260819839,14.97142857
6/7/2014,13.1,12.3,12.3,12,13.5,12.2,12.56666667,0.592171146,14.22380952
6/8/2014,14.9,12.6,13.3,13,15.8,13.4,13.83333333,1.240430033,14.27857143
6/9/2014,16,14.1,12.8,14.5,16.2,12.8,14.4,1.484587485,14.48333333
6/10/2014,15.9,14.9,15.3,15.5,18,14.8,15.73333333,1.180960061,14.49285714
6/11/2014,11.4,12.3,10.5,14,18,11.7,12.98333333,2.719865193,13.79285714
6/12/2014,12.9,12.7,12.5,15.5,14.5,13.6,13.61666667,1.177143435,13.37380952
6/13/2014,11.7,11.3,8.5,11.3,12.9,12.7,11.4,1.578606981,13.5047619
6/14/2014,13.7,11.9,12.3,13.5,13.5,10.9,12.63333333,1.121903145,13.51428571
6/15/2014,14.8,12.1,15.3,13,16.3,14.3,14.3,1.534926708,13.58095238
6/16/2014,14.4,14.4,13.5,14.5,15.6,14.3,14.45,0.671565336,13.58809524
6/17/2014,16.8,16.4,15.3,16.8,16.3,15.1,16.11666667,0.741395081,13.64285714
6/18/2014,17.5,16,15.3,16,18.9,16.6,16.71666667,1.298332264,14.17619048
6/19/2014,17.3,16.8,16.8,17,16.4,16.3,16.76666667,0.372379735,14.62619048
6/20/2014,15.5,13.4,14.3,15,17.2,13.6,14.83333333,1.409491634,15.11666667
6/21/2014,18.5,16.9,16.8,17,20.2,17,17.73333333,1.364795467,15.8452381
6/22/2014,17.1,17.3,16.3,17.8,18.4,15.6,17.08333333,1.01077528,16.24285714
6/23/2014,17,16.2,17,17,18.2,16.4,16.96666667,0.697614985,16.60238095
6/24/2014,15.9,17.2,15,18.3,16.3,15.7,16.4,1.179830496,16.64285714
6/25/2014,15.1,17.2,14.5,17,16.7,15.4,15.98333333,1.126794865,16.53809524
6/26/2014,18.2,19.2,14.5,20,19.1,17.6,18.1,1.951409747,16.72857143
6/27/2014,20.6,19.5,14.5,20,21.5,19.8,19.31666667,2.46366935,17.36904762
6/28/2014,16.4,16.2,14.5,16.5,18,16.8,16.4,1.1296017,17.17857143
6/29/2014,16.6,16.3,14.5,16.8,17.1,16.3,16.26666667,0.917968772,17.06190476
6/30/2014,14.7,15,17.3,14.8,17.9,16,15.95,1.372224471,16.91666667
7/1/2014,15,15.8,14.5,16.5,15.1,14,15.15,0.896102673,16.73809524
7/2/2014,14.5,15.1,14.5,16,15.6,15.3,15.16666667,0.598887858,16.62142857
7/3/2014,16.6,17.4,14.8,17,17.7,17.5,16.83333333,1.070825227,16.44047619
7/4/2014,21.9,22.3,20.5,24.3,21.3,20.4,21.78333333,1.442798207,16.79285714
7/5/2014,22.8,22.9,22.5,24,25.2,23,23.4,1.017840852,17.79285714
7/6/2014,19.4,19.7,21,23.8,22.7,19.6,21.03333333,1.840289832,18.47380952
7/7/2014,17.8,17.8,17.8,18.5,19.2,17.5,18.1,0.632455532,18.78095238
7/8/2014,18.2,18,18,19.3,19.1,17.5,18.35,0.700713922,19.23809524
7/9/2014,17.7,17.6,16.8,18.5,18,17.3,17.65,0.582237065,19.59285714
7/10/2014,23.2,22.3,20.8,23.3,21.3,23,22.31666667,1.05340717,20.37619048
7/11/2014,17.6,17.4,17.3,18.3,19.6,17.5,17.95,0.882609767,19.82857143
7/12/2014,18.1,17.9,17.5,18.3,19.3,17.5,18.1,0.669328021,19.07142857
7/13/2014,14.8,13.9,13.5,16.8,15.8,13.8,14.76666667,1.303329071,18.17619048
7/14/2014,14.4,13.4,14.8,15,15.9,14,14.58333333,0.863519928,17.67380952
7/15/2014,16.2,15.8,16.3,16.5,18.8,16.8,16.73333333,1.065207335,17.44285714
7/16/2014,17,17.6,16.3,17.8,19.3,17.5,17.58333333,0.998832652,17.43333333
7/17/2014,20.6,20,16.3,21.3,20.8,19.4,19.73333333,1.806285323,17.06428571
7/18/2014,17.6,17.5,16.3,20,20.4,18.6,18.4,1.578606981,17.12857143
7/19/2014,18,18.9,17.5,19.5,18.6,16.9,18.23333333,0.954288566,17.14761905
7/20/2014,20.9,20.6,21.8,21.5,23.8,20.4,21.5,1.24579292,18.10952381
7/21/2014,18.7,19.2,21.8,18.5,21,18.6,19.63333333,1.412326686,18.83095238
7/22/2014,20.1,19.7,18.3,20.3,20,18.7,19.51666667,0.820771994,19.22857143
7/23/2014,19.8,20.2,18.5,19.5,19.9,18.8,19.45,0.665582452,19.4952381
7/24/2014,21.7,20.7,20.3,23.3,20.8,19.6,21.06666667,1.290994449,19.68571429
7/25/2014,18,17.7,17.8,17.5,20.7,17.1,18.13333333,1.294089126,19.64761905
7/26/2014,17.2,16.3,16.3,18,17.7,15.9,16.9,0.855569985,19.45714286
7/27/2014,15.5,15.3,14.5,17.8,16,15.4,15.75,1.114899099,18.63571429
7/28/2014,17.9,18.8,15.5,19.5,17.1,16.2,17.5,1.529705854,18.33095238
7/29/2014,19.5,19.4,17,19.8,18.6,18.6,18.81666667,1.016693989,18.23095238
7/30/2014,17.3,19.3,18,19.8,20.3,19,18.95,1.122051692,18.15952381
7/31/2014,20.8,21.3,18.8,19.8,20.9,20.5,20.35,0.909395404,18.05714286
8/1/2014,20.4,21.2,20.3,19.8,20.6,20.6,20.48333333,0.457893729,18.39285714
8/2/2014,20.1,18.5,20.3,19.5,20.4,18.6,19.56666667,0.847742099,18.77380952
8/3/2014,19.7,20.5,19.3,20,19.5,19.1,19.68333333,0.507608773,19.33571429
8/4/2014,19,20.1,18,21,19.9,19.6,19.6,1.021763182,19.63571429
8/5/2014,19.5,20.6,18.3,19.3,19.8,20.4,19.65,0.831264098,19.7547619
8/6/2014,18.3,18,19,18.5,22.1,18.7,19.1,1.508641773,19.77619048
8/7/2014,21.2,21.7,21,22.5,22.8,20.4,21.6,0.918694726,19.9547619
8/8/2014,24.1,23.1,23.8,26.5,22.6,22.8,23.81666667,1.435850503,20.43095238
8/9/2014,19.7,17.6,21.3,20.5,21.3,20.1,20.08333333,1.374651471,20.5047619
8/10/2014,16.1,16.2,16.5,17,16.9,15.5,16.36666667,0.557374799,20.03095238
8/11/2014,17.9,17.6,16.8,18.8,17.5,17,17.6,0.712741187,19.7452381
8/12/2014,21.2,21.4,21.8,21.3,20.3,20.1,21.01666667,0.667582704,19.94047619
8/13/2014,22.1,23,22.3,22.3,21.9,20,21.93333333,1.01718566,20.3452381
8/14/2014,24.1,24.8,24.5,24.3,24.9,23.1,24.28333333,0.65243135,20.72857143
8/15/2014,22.4,23.3,22.5,23.5,23,24.1,23.13333333,0.640832792,20.63095238
8/16/2014,18.8,19.8,18.5,21,19.1,17.1,19.05,1.306522101,20.48333333
8/17/2014,20.9,20.8,22,21,20.5,19.7,20.81666667,0.746770826,21.11904762
8/18/2014,20.6,20,21.5,20.5,21.7,19.6,20.65,0.821583836,21.5547619
8/19/2014,20.7,20.1,21.3,21,21.4,19.7,20.7,0.678232998,21.50952381
8/20/2014,20.1,19.5,20.3,19,22.6,20.5,20.33333333,1.240430033,21.28095238
8/21/2014,18.4,18.1,17.8,19.3,20,18,18.6,0.864869932,20.46904762
8/22/2014,16,16.3,16.3,16.8,16.8,15.8,16.33333333,0.40824829,19.49761905
8/23/2014,12.4,12.1,12.8,12.5,13.2,12.4,12.56666667,0.382970843,18.57142857
8/24/2014,12.6,10.6,13.3,12.5,14.3,11.4,12.45,1.318711492,17.37619048
8/25/2014,11.5,11.5,11,10.5,10.6,9.6,10.78333333,0.719490561,15.96666667
8/26/2014,12.7,12.9,11,13,13,11.8,12.4,0.822192192,14.78095238
8/27/2014,17.9,17.9,16.3,18,16.6,16.7,17.23333333,0.778888096,14.33809524
8/28/2014,22.8,21.3,20.8,21,22.4,21.4,21.61666667,0.801040989,14.76904762
8/29/2014,15.5,15.6,16.8,17.5,15.8,15.8,16.16666667,0.801664934,14.7452381
8/30/2014,15.8,15.6,15.5,15.3,15.4,13.8,15.23333333,0.722956891,15.12619048
8/31/2014,16.8,15.7,17.3,16,17.4,16.2,16.56666667,0.706163343,15.71428571
9/1/2014,15.7,14.7,16,15.3,16.4,15.1,15.53333333,0.62182527,16.39285714
9/2/2014,15.6,14.9,15.3,14.5,17,14.5,15.3,0.940212742,16.80714286
9/3/2014,13.4,15.9,12.5,14.8,14.4,14.8,14.3,1.193314711,16.38809524
9/4/2014,11.7,11.2,14.5,13.8,13,11.9,12.68333333,1.298332264,15.11190476
9/5/2014,13.6,13.4,14.3,14.3,14.7,12.5,13.8,0.8,14.77380952
9/6/2014,15.4,14.6,15.8,16.5,16.5,14.8,15.6,0.81731267,14.82619048
9/7/2014,16.5,16.6,16.3,16.5,16.6,16.3,16.46666667,0.13662601,14.81190476
9/8/2014,12.7,10.6,13.3,10.5,12,9.3,11.4,1.517893277,14.22142857
9/9/2014,6.2,5,5.8,5.3,7.7,5.2,5.866666667,0.999333111,12.87380952
