Date,Estevan,Weyburn,Oxbow,Yellow Grass North,Melita,Kipling,Temp.Mean,SD,Temp.Roll
9/10/2014,6,5.3,6.3,5,7,4.6,5.7,0.894427191,11.6452381
9/11/2014,5.4,4,5.5,3.3,7.6,4.9,5.116666667,1.482452922,10.56428571
9/12/2014,5.9,5.7,6.8,6,7.5,6,6.316666667,0.691134333,9.495238095
9/13/2014,7.6,6.9,7.3,7.5,9.5,8,7.8,0.907744457,8.380952381
9/14/2014,5.5,5.5,6.3,6,8.8,6.3,6.4,1.229634092,6.942857143
9/15/2014,10.8,10.4,10,11.3,10.3,10.4,10.53333333,0.454606057,6.819047619
9/16/2014,13,12.9,13,13.5,10.3,13.1,12.63333333,1.162181856,7.785714286
9/17/2014,11.8,11.6,10,12.5,9.4,10,10.88333333,1.243248433,8.526190476
9/18/2014,11.8,17.1,15.8,17.5,13.7,13.4,14.88333333,2.267524348,9.921428571
9/19/2014,17.3,15.3,18.5,16.5,18.2,15.8,16.93333333,1.290994449,11.43809524
9/20/2014,14.5,12.9,14.8,15.5,15.8,13.7,14.53333333,1.093008082,12.4
9/21/2014,12.8,12.9,13.3,13.8,14.5,13.8,13.51666667,0.643169236,13.41666667
9/22/2014,16.1,16.2,15,16,16.2,15.5,15.83333333,0.484424057,14.17380952
9/23/2014,18.3,18.6,18,18.8,18.9,17.8,18.4,0.442718872,14.99761905
9/24/2014,18.5,17.7,19.5,19.5,20.6,18.8,19.1,0.997997996,16.17142857
9/25/2014,23.5,23.3,21.8,22.3,23.4,22.8,22.85,0.683373983,17.30952381
9/26/2014,23.2,22.1,23.5,22.3,24.7,22.6,23.06666667,0.960555395,18.18571429
9/27/2014,14.6,11.9,14.5,12,16.3,12.9,13.7,1.730895722,18.06666667
9/28/2014,8.6,7.8,8,8,9.1,6.9,8.066666667,0.747440076,17.28809524
9/29/2014,8.3,8.4,7.8,8.5,8,7.6,8.1,0.357770876,16.18333333
9/30/2014,9.8,10.6,9.3,11,11.6,9.6,10.31666667,0.895358401,15.02857143
10/1/2014,9.3,9.3,11.5,12,12.2,10.7,10.83333333,1.295633693,13.84761905
10/2/2014,5.6,4.6,7.5,4.3,8.3,4.6,5.816666667,1.691646141,11.41428571
10/3/2014,1.2,0.4,1.8,1.8,2.7,0.4,1.383333333,0.899814796,8.316666667
10/4/2014,1.4,1.3,1.8,1.5,2.2,0.8,1.5,0.473286383,6.573809524
10/5/2014,4.5,4.9,5.8,5.5,6.4,5.1,5.366666667,0.68019605,6.188095238
10/6/2014,9,8.8,7.5,7.8,7.9,7.6,8.1,0.638748777,6.188095238
10/7/2014,7.4,6.3,9.8,9.5,8,8,8.166666667,1.309452812,5.880952381
10/8/2014,4.4,3.8,5,9.5,4.7,3.4,5.133333333,2.217806724,5.066666667
10/9/2014,3.9,3.9,3,4.5,2.5,3.6,3.566666667,0.71460945,4.745238095
10/10/2014,7.3,8.4,6.8,8.8,7.3,8.5,7.85,0.81670068,5.669047619
10/11/2014,12,12.6,10.5,13,10.3,12.9,11.88333333,1.202358793,7.152380952
10/12/2014,10.1,10.6,10.5,11,12,10.2,10.73333333,0.697614985,7.919047619
10/13/2014,9.5,8.7,9.8,9,9.6,8.7,9.216666667,0.479235502,8.078571429
10/14/2014,10.7,10.5,9,11.3,10.1,11,10.43333333,0.814043406,8.402380952
10/15/2014,9.5,10.8,7.8,11,14,12.4,10.91666667,2.165563822,9.228571429
10/16/2014,7.3,7,7.8,7.5,7.5,8.2,7.55,0.413521463,9.797619048
10/17/2014,3.5,3.6,7.8,5,4.6,1,4.25,2.228676737,9.283333333
10/18/2014,8.9,8.6,7.8,9,6.8,5.2,7.716666667,1.483801424,8.688095238
10/19/2014,11,10.6,7.8,12,12,11.6,10.83333333,1.587030771,8.702380952
10/20/2014,12.8,12.7,10.8,12.5,10.5,12.8,12.01666667,1.068488028,9.102380952
10/21/2014,12.1,12.7,11.5,13.8,14.4,14.5,13.16666667,1.251665557,9.492857143
10/22/2014,8.8,7.4,10.3,10,12.6,10.4,9.916666667,1.741742423,9.35
10/23/2014,9.9,9.2,11.8,8.8,11.2,8.6,9.916666667,1.318205851,9.688095238
10/24/2014,9.1,7.4,9,11,10.8,10.7,9.666666667,1.416568624,10.46190476
10/25/2014,6.2,5.2,7.5,6.3,8,6.3,6.583333333,1.006810144,10.3
10/26/2014,8.4,8.5,8,7.8,10.4,7.1,8.366666667,1.114749598,9.947619048
10/27/2014,2.9,2.9,2.8,2,3,1.5,2.516666667,0.617791766,8.59047619
10/28/2014,1.6,0.2,2.8,2,0.9,-0.8,1.116666667,1.296790911,6.869047619
10/29/2014,3.6,3.5,2.8,4.5,2.9,2.2,3.25,0.796868873,5.916666667
10/30/2014,-2.5,-2.2,2.8,-0.3,-2.8,-2.5,-1.25,2.178761116,4.321428571
10/31/2014,-1,0.5,2.8,1.3,-1.8,-1.2,0.1,1.754992877,2.954761905
11/1/2014,3,4.7,2.8,5,3.4,4.2,3.85,0.915969432,2.564285714
11/2/2014,2.6,3,2.8,2.3,3.3,1.9,2.65,0.500999002,1.747619048
11/3/2014,2.2,3.2,2.8,4,0.9,0.8,2.316666667,1.278149704,1.719047619
11/4/2014,3.4,3.2,2.8,2.5,3.7,1.9,2.916666667,0.655489639,1.976190476
11/5/2014,0.7,0.2,2.8,3.5,0,0.1,1.216666667,1.532862246,1.685714286
11/6/2014,0.6,-0.2,2.8,3.5,-0.8,1.1,1.166666667,1.683646835,2.030952381
11/7/2014,5.6,5.9,2.8,3,5,3.7,4.333333333,1.34412301,2.635714286
11/8/2014,-0.8,-2.4,2.8,-1.3,-0.6,-3.4,-0.95,2.118253998,1.95
11/9/2014,-6.6,-8.6,2.8,-7.3,-6.4,-9.9,-6,4.508214724,0.714285714
11/10/2014,-10.9,-12.2,2.8,-12,-9.7,-9.9,-8.65,5.703595357,-0.852380952
11/11/2014,-11.3,-13.1,2.8,-10.5,-8.5,-9.9,-8.416666667,5.702777101,-2.471428571
11/12/2014,-12.4,-14.4,2.8,-10.5,-10,-13.1,-9.6,6.29062795,-4.016666667
11/13/2014,-13.2,-14.7,2.8,-10.5,-11.7,-12.9,-10.03333333,6.445360088,-5.616666667
11/14/2014,-13.9,-15.4,2.8,-15,-12.7,-14.9,-11.51666667,7.081078072,-7.880952381
11/15/2014,-15.5,-16.3,2.8,-13.8,-12.5,-14.1,-11.56666667,7.163146422,-9.397619048
11/16/2014,-12.6,-12.8,2.8,-10,-9.8,-12.3,-9.116666667,5.984786267,-9.842857143
11/17/2014,-13.3,-12.9,2.8,-11.3,-11.3,-13.8,-9.966666667,6.339610924,-10.03095238
11/18/2014,-9.5,-11.3,2.8,-12.3,-8.9,-11.5,-8.45,5.658886816,-10.03571429
11/19/2014,-12,-10.4,2.8,-9.8,-9.5,-10.9,-8.3,5.509264924,-9.85
11/20/2014,-10.2,-8.9,2.8,-5.5,-11.6,-10.9,-7.383333333,5.43375254,-9.471428571
11/21/2014,0.4,-1.4,2.8,-1.5,-0.6,-3.4,-0.616666667,2.090374767,-7.914285714
11/22/2014,-1.3,-1.6,2.8,-1.8,-2.5,0.3,-0.683333333,1.942592769,-6.35952381
11/23/2014,-6.6,-6.3,2.8,-9.5,-6.2,-12.7,-6.416666667,5.177418919,-5.973809524
11/24/2014,-9.9,-9.3,2.8,-8.3,-10.9,-12.4,-8,5.473572873,-5.692857143
11/25/2014,-7.6,-9.1,2.8,-8,-10.1,-10,-7,4.907545211,-5.485714286
11/26/2014,-18.9,-20.3,2.8,-19.8,-20.9,-19.9,-16.16666667,9.314862676,-6.60952381
11/27/2014,-18.7,-14.8,2.8,-15.5,-18.8,-17.5,-13.75,8.272061412,-7.519047619
11/28/2014,-12.2,-11.9,2.8,-11.3,-11.2,-13,-9.466666667,6.045053074,-8.783333333
11/29/2014,-18.1,-18.3,2.8,-20,-17.1,-19.9,-15.1,8.839683252,-10.84285714
11/30/2014,-23.5,-24.5,2.8,-23.3,-23.1,-25.2,-19.46666667,10.93776333,-12.70714286
12/1/2014,-19.4,-20.8,2.8,-20,-21.6,-20.2,-16.53333333,9.500877152,-13.92619048
12/2/2014,-13.6,-11.9,2.8,-11.3,-15.1,-14.8,-10.65,6.761878437,-14.44761905
12/3/2014,-15.4,-16.4,2.8,-14.5,-16,-15,-12.41666667,7.485563884,-13.91190476
12/4/2014,-14.3,-14,2.8,-13.3,-13.8,-9.8,-10.4,6.674428815,-13.43333333
12/5/2014,-12.3,-12.8,2.8,-10,-13,-9.2,-9.083333333,6.026082199,-13.37857143
12/6/2014,-8.9,-7.7,2.8,-9.3,-11.3,-7.3,-6.95,4.979859436,-12.21428571
12/7/2014,-4.7,-5.2,2.8,-5,-6.3,-6.2,-4.1,3.442092387,-10.01904762
12/8/2014,-9,-8.4,2.8,-6.5,-13.2,-11.1,-7.566666667,5.578052229,-8.738095238
12/9/2014,-5.1,-4.3,2.8,-1.5,-11.3,-6.8,-4.366666667,4.77730747,-7.84047619
12/10/2014,0.3,1.2,2.8,2.5,-3.9,1.5,0.733333333,2.443494765,-5.961904762
12/11/2014,1.5,1.1,2.8,1,-1.1,2.5,1.3,1.387083271,-4.29047619
12/12/2014,0.4,1.3,2.8,2,-0.2,4,1.716666667,1.552310106,-2.747619048
12/13/2014,1.2,1.4,2.8,1.5,-0.1,3.5,1.716666667,1.270301801,-1.50952381
12/14/2014,-1.7,-1.7,2.8,-1.8,-2.3,-3.2,-1.316666667,2.097061436,-1.111904762
12/15/2014,-5.3,-5.2,2.8,-4.3,-5.5,-6,-3.916666667,3.336714951,-0.59047619
12/16/2014,-7.9,-7.1,2.8,-6.5,-13.6,-8.7,-6.833333333,5.355246649,-0.942857143
12/17/2014,-8,-7.8,2.8,-7.3,-15.4,-10.3,-7.666666667,5.942277902,-2.142857143
12/18/2014,-6.2,-5.6,2.8,-5.8,-10.9,-7.6,-5.55,4.539493364,-3.121428571
12/19/2014,-5.3,-5.6,2.8,-6.5,-4.4,-5.6,-4.1,3.446737588,-3.952380952
12/20/2014,-4.2,-5.9,2.8,-4.3,-3.9,-6.9,-3.733333333,3.405094223,-4.730952381
12/21/2014,-6.2,-7.1,2.8,-6.5,-5.6,-5.7,-4.716666667,3.723125927,-5.216666667
12/22/2014,-2.4,-3.8,2.8,-4,-1.7,-5.1,-2.366666667,2.804757862,-4.995238095
12/23/2014,-4.2,-6.5,2.8,-5.5,-3.7,-4.8,-3.65,3.309833833,-4.54047619
12/24/2014,-2.5,-4.7,2.8,-6.5,-4.2,-5.1,-3.366666667,3.28856605,-3.926190476
12/25/2014,-9.7,-10.3,2.8,-10.5,-7,-11,-7.616666667,5.295060591,-4.221428571
12/26/2014,-15.2,-16,2.8,-16.3,-16.6,-16.9,-13.03333333,7.778603131,-5.497619048
12/27/2014,-9.1,-11.5,2.8,-12,-15.2,-14.2,-9.866666667,6.564652821,-6.373809524
12/28/2014,-18.8,-22.9,-22,-25,-23.4,-24.6,-22.78333333,2.240014881,-8.954761905
12/29/2014,-24.4,-26.9,-25.8,-25.5,-25.6,-26.2,-25.73333333,0.828653526,-12.29285714
12/30/2014,-20.8,-20.4,-19.5,-18.8,-20.9,-21.7,-20.35,1.044509454,-14.67857143
12/31/2014,-8.8,-8.1,-10.5,-10.3,-8.7,-10.9,-9.55,1.155422001,-15.56190476
1/1/2015,-3.7,-3.5,-10.5,-4,-6.8,-7.7,-6.033333333,2.804044698,-15.33571429
1/2/2015,-8,-7.8,-10.5,-10.5,-10.1,-14.4,-10.21666667,2.384463601,-14.93333333
1/3/2015,-20.2,-23.8,-21,-22,-22.6,-25.8,-22.56666667,2.017589321,-16.74761905
1/4/2015,-27.9,-30.1,-28.5,-28.5,-28.9,-31.7,-29.26666667,1.399523729,-17.67380952
1/5/2015,-23.8,-27.8,-23.5,-26.5,-23.5,-25.5,-25.1,1.801110768,-17.58333333
1/6/2015,-21.4,-22.9,-22,-22.5,-20.9,-22.9,-22.1,0.822192192,-17.83333333
1/7/2015,-20.8,-22.9,-20.3,-20,-21.8,-22.2,-21.33333333,1.144843512,-19.51666667
1/8/2015,-15,-15.5,-17,-16,-15.9,-18.1,-16.25,1.122051692,-20.97619048
1/9/2015,-20.9,-22.3,-17,-20.5,-21.3,-21.8,-20.63333333,1.89067889,-22.46428571
1/10/2015,-22.4,-24.1,-17,-23.5,-24.2,-23.8,-22.5,2.771281292,-22.4547619
1/11/2015,-21.5,-22.6,-17,-21,-21.5,-23,-21.1,2.144761059,-21.28809524
1/12/2015,-20.7,-22.7,-17,-21,-24.7,-21.2,-21.21666667,2.546697207,-20.73333333
1/13/2015,-12.5,-12.4,-15.5,-10.5,-14.4,-12,-12.88333333,1.788202077,-19.41666667
1/14/2015,-5.2,-6.2,-5.5,-5,-4.8,-5.8,-5.416666667,0.523131596,-17.14285714
1/15/2015,-3.5,-4.2,-3.5,-2.8,-5.8,-3.3,-3.85,1.055935604,-15.37142857
1/16/2015,-3.7,-3,-5.8,-3,-6.8,-6.1,-4.733333333,1.694304184,-13.1
1/17/2015,-1.2,-2.4,-3.3,-0.3,-2.1,-2,-1.883333333,1.030372101,-10.1547619
1/18/2015,-7.1,-7.9,-8.3,-6.3,-8.1,-7.8,-7.583333333,0.749444239,-8.223809524
1/19/2015,-3.4,-4.1,-6.5,-3.3,-5.9,-6.7,-4.983333333,1.562583331,-5.904761905
1/20/2015,-3.2,-4.7,-4,-3.3,-5.6,-4.1,-4.15,0.900555384,-4.657142857
1/21/2015,-7.6,-8.3,-7,-5.5,-8.6,-6.5,-7.25,1.160603291,-4.919047619
1/22/2015,-1.1,-0.1,-2.5,-0.5,-3.1,-0.8,-1.35,1.186170308,-4.561904762
1/23/2015,0.3,0,0.8,0.5,0.7,-0.4,0.316666667,0.45350487,-3.84047619
1/24/2015,-1.3,-2,-1.5,-0.5,-4.1,-1.5,-1.816666667,1.220519015,-3.830952381
1/25/2015,-0.4,-1.6,-1.5,-0.5,-3.8,-3.1,-1.816666667,1.376105616,-3.007142857
1/26/2015,2.4,2.2,1.5,4,-0.7,1.7,1.85,1.529378959,-2.030952381
1/27/2015,1.6,0.2,-3,0,-1.4,1.6,-0.166666667,1.786243731,-1.461904762
1/28/2015,-3.2,-3.1,-3.8,-1.5,-2.9,-4.9,-3.233333333,1.116542282,-0.888095238
1/29/2015,-7.1,-7.8,-10.3,-7,-9.6,-10.2,-8.666666667,1.540995349,-1.933333333
1/30/2015,-7.8,-8.5,-10.8,-7,-8.3,-8.8,-8.533333333,1.276975594,-3.197619048
1/31/2015,-14.1,-15.4,-18,-16.3,-15.4,-20.4,-16.6,2.263625411,-5.30952381
2/1/2015,-19.5,-20.2,-23.3,-19,-22.6,-22,-21.1,1.77087549,-8.064285714
2/2/2015,-14.9,-16.6,-17.5,-16,-16.9,-17.5,-16.56666667,0.995322393,-10.6952381
2/3/2015,-17.4,-18.2,-16,-16.8,-16.8,-17,-17.03333333,0.731209044,-13.1047619
2/4/2015,-19.4,-21.2,-19.5,-19.3,-20.8,-19,-19.86666667,0.902588869,-15.48095238
2/5/2015,-10.9,-12.7,-13.3,-11.3,-11.2,-12.1,-11.91666667,0.947452725,-15.9452381
2/6/2015,-11.9,-11.9,-13.3,-6,-13,-14.5,-11.76666667,2.987752779,-16.40714286
2/7/2015,-4.7,-6.8,-13.3,-10,-11.4,-12.9,-9.85,3.448332931,-15.44285714
2/8/2015,-13.7,-13,-13.3,-11.5,-15.7,-15.7,-13.81666667,1.637579515,-14.40238095
2/9/2015,-11.5,-11.8,-13,-11.3,-13.1,-13.2,-12.31666667,0.875023809,-13.7952381
2/10/2015,-13.7,-14.2,-11.8,-12.5,-13.9,-14.4,-13.41666667,1.034246908,-13.27857143
2/11/2015,-21.4,-22.5,-20,-19.3,-23,-22.2,-21.4,1.468332387,-13.49761905
2/12/2015,-13.9,-14.3,-19.5,-14.5,-20,-18.2,-16.73333333,2.80760871,-14.18571429
2/13/2015,-8.2,-9.1,-10,-7.3,-13.3,-11.3,-9.866666667,2.18235347,-13.91428571
2/14/2015,-17.5,-17.3,-22.3,-16.5,-23.5,-22.5,-19.93333333,3.148121133,-15.3547619
2/15/2015,-13,-11.4,-15.3,-11.3,-15.9,-15,-13.65,2.030517175,-15.33095238
2/16/2015,-14.1,-14.1,-15.3,-13.5,-16.1,-16,-14.85,1.098635517,-15.69285714
2/17/2015,-21.9,-22.1,-21.8,-20.5,-22.6,-22,-21.81666667,0.702614166,-16.89285714
2/18/2015,-22.4,-22.3,-22.3,-19,-23.4,-20,-21.56666667,1.683646835,-16.91666667
2/19/2015,-8.1,-7,-15.3,-8,-16.3,-12.9,-11.26666667,4.078561838,-16.13571429
2/20/2015,-5.7,-6.7,-6.8,-5.3,-9.1,-9,-7.1,1.616168308,-15.74047619
2/21/2015,-20.6,-21.8,-20,-21.3,-22.3,-23,-21.5,1.1027239,-15.96428571
2/22/2015,-27,-25.9,-23.5,-19.5,-27.5,-22.5,-24.31666667,3.066213735,-17.48809524
2/23/2015,-10.5,-13.2,-16.3,-12.5,-14.3,-13.1,-13.31666667,1.925010822,-17.26904762
2/24/2015,-7.1,-7.2,-9.3,-6.8,-7.1,-10.9,-8.066666667,1.659718852,-15.3047619
2/25/2015,-18.9,-19.6,-17.3,-18,-18.5,-19.6,-18.65,0.909395404,-14.88809524
2/26/2015,-23.7,-25,-23,-23,-20.9,-21.9,-22.91666667,1.419037232,-16.55238095
2/27/2015,-18.3,-20.1,-21.3,-19.8,-21.1,-18.8,-19.9,1.201665511,-18.38095238
2/28/2015,-18,-19.1,-18.5,-17.5,-15.5,-18.8,-17.9,1.30690474,-17.86666667
3/1/2015,-12.8,-13.6,-12.5,-13.3,-12.9,-12.4,-12.91666667,0.462240918,-16.23809524
3/2/2015,-10.7,-11.3,-11.5,-11.5,-11.4,-11.4,-11.3,0.303315018,-15.95
3/3/2015,-18.6,-20.2,-18.3,-18.5,-16.3,-20.3,-18.7,1.468332387,-17.46904762
3/4/2015,-24.6,-25.6,-23.3,-25.3,-22.6,-23.9,-24.21666667,1.165189541,-18.26428571
3/5/2015,-13.5,-12.6,-17.5,-13.5,-16.1,-15.9,-14.85,1.918071949,-17.11190476
3/6/2015,-4.8,-5.8,-4.5,-4.3,-5.3,-6,-5.116666667,0.696897888,-15
3/7/2015,-2,-4.4,-2.5,-2,-3,-3.5,-2.9,0.938083152,-12.85714286
3/8/2015,0.6,-0.5,-1,-0.8,-1.4,-3,-1.016666667,1.183920042,-11.15714286
3/9/2015,4.1,1.1,1.8,2,-0.6,0.2,1.433333333,1.632993162,-9.338095238
3/10/2015,4.4,3.2,3.3,3.5,3.3,1.4,3.183333333,0.978604449,-6.211904762
3/11/2015,3.5,1.8,3,2,3.9,0.4,2.433333333,1.290994449,-2.404761905
3/12/2015,4.5,2.5,4,2.5,2.9,2.6,3.166666667,0.866410218,0.169047619
3/13/2015,6.7,5.8,4.8,6,4.9,2.3,5.083333333,1.538072387,1.626190476
3/14/2015,8.2,7.2,6.5,7,6.7,5.5,6.85,0.887130205,3.019047619
3/15/2015,7.2,6.8,9,6,8.4,6.1,7.25,1.222701926,4.2
3/16/2015,-0.6,-0.6,1,0.8,1.6,-0.3,0.316666667,0.938971068,4.04047619
3/17/2015,-1.2,-0.5,-0.8,0.8,0.4,-1.2,-0.416666667,0.840039682,3.526190476
3/18/2015,1.4,2.3,1,0.8,1.2,1.4,1.35,0.520576603,3.371428571
3/19/2015,4.2,3.8,4.8,3.5,3.6,3.2,3.85,0.571839138,3.469047619
3/20/2015,0.3,0.1,-2.5,-0.3,-2.1,-2.4,-1.15,1.317193987,2.578571429
3/21/2015,-4.5,-4.1,-7.3,-3.3,-6.6,-6.3,-5.35,1.597185024,0.835714286
3/22/2015,0.7,0.5,-2.3,0,-3.7,-3.3,-1.35,1.983683442,-0.392857143
3/23/2015,-1.3,-2,-2.8,-1.5,-1.3,-3.2,-2.016666667,0.813428956,-0.726190476
3/24/2015,-1.6,-1.9,-1,-1.5,-1.3,-1.8,-1.516666667,0.331159579,-0.883333333
3/25/2015,-1,-2.4,-2,-1.3,-2.4,-2.5,-1.933333333,0.637704216,-1.352380952
3/26/2015,-0.5,0.8,-2.5,0.5,-3.6,-3.2,-1.416666667,1.926049497,-2.104761905
3/27/2015,6,6.1,3.8,6.5,-0.5,2,3.983333333,2.790997432,-1.371428571
3/28/2015,10.4,9.5,8.3,10,5.3,7.1,8.433333333,1.953117167,0.597619048
3/29/2015,7,6.8,6,7.3,6.8,5.5,6.566666667,0.677249339,1.728571429
3/30/2015,8.4,7.9,7.5,8.5,8.2,6.6,7.85,0.712039325,3.138095238
3/31/2015,9.5,9.7,7,11,7.2,6.8,8.533333333,1.761438806,4.573809524
4/1/2015,7.1,6.8,7,8.5,8.4,6.7,7.416666667,0.813428956,5.90952381
4/2/2015,-1.7,-1.7,-1.8,-1.5,-0.2,-4.7,-1.933333333,1.48144074,5.835714286
4/3/2015,-0.8,-1,-1,0.5,-1,-3.3,-1.1,1.226376777,5.10952381
4/4/2015,0.7,0.6,-1,2,-2.2,-2.6,-0.416666667,1.811537101,3.845238095
4/5/2015,-2.8,-1.9,-2.5,0,-2,-4.9,-2.35,1.585875153,2.571428571
4/6/2015,-2.8,-2.1,-1.8,-1.8,-1.1,-2,-1.933333333,0.550151494,1.173809524
4/7/2015,-0.8,-0.3,-1.8,1,-1.2,-1.7,-0.8,1.044988038,-0.15952381
4/8/2015,1.1,2.5,0.8,4.5,1.5,2.8,2.2,1.37113092,-0.904761905
4/9/2015,6.2,6,6.5,8,6,4.6,6.216666667,1.092550533,0.25952381
4/10/2015,6.7,7,5.8,7.3,4.6,6.1,6.25,0.981325634,1.30952381
4/11/2015,12.9,12,5.8,11,12.3,12,11,2.620686933,2.94047619
4/12/2015,7.2,7.1,10,9,8.6,7.3,8.2,1.188276062,4.447619048
4/13/2015,6.5,6.3,5.8,7.3,6.7,5.4,6.333333333,0.671317113,5.628571429
4/14/2015,11.9,11.7,10,10,11.7,9.9,10.86666667,0.989275829,7.295238095
4/15/2015,11.5,10.7,15,10.5,14.8,12,12.41666667,1.999416582,8.754761905
4/16/2015,7.5,6.3,8.8,8.5,9.8,7.9,8.133333333,1.197775716,9.028571429
4/17/2015,9.8,9.3,10.3,12.5,9.9,9.6,10.23333333,1.158734942,9.597619048
4/18/2015,11.4,8.6,12,10,10.8,9.1,10.31666667,1.3242608,9.5
4/19/2015,2.5,1.6,4.3,6.8,4.7,4.2,4.016666667,1.814846183,8.902380952
4/20/2015,2.6,1.9,2.3,3.5,4.2,1.8,2.716666667,0.949561302,8.385714286
4/21/2015,1.2,1.3,2.8,2.5,2.8,1.6,2.033333333,0.750111103,7.123809524
4/22/2015,3.1,3.3,2.5,3.3,2,3.7,2.983333333,0.621020665,5.776190476
4/23/2015,2.9,4.5,3.5,3.3,3.9,3.4,3.583333333,0.552871293,5.126190476
4/24/2015,7.3,8.2,8.3,7,7.8,6.9,7.583333333,0.604703784,4.747619048
4/25/2015,9.8,9.5,8.8,9,8.8,9.3,9.2,0.404969135,4.588095238
4/26/2015,7.2,5.4,8,5.5,10.6,4.7,6.9,2.192715212,5
4/27/2015,9.5,9.2,9.5,10.5,9,8.5,9.366666667,0.668331255,5.95
4/28/2015,10.1,10.3,10.3,12,10.1,10.8,10.6,0.732120209,7.173809524
4/29/2015,13.8,14.3,15.8,13.5,14.3,15,14.45,0.836062199,8.811904762
4/30/2015,12.4,12,13.3,15.3,13.3,13.5,13.3,1.143678276,10.2
5/1/2015,12.7,11.6,12.5,13.5,13.9,13.7,12.98333333,0.877306484,10.97142857
5/2/2015,13.4,12.3,15,14.8,16.1,13.2,14.13333333,1.402378931,11.67619048
5/3/2015,9,8.4,9.3,11,10.3,8.5,9.416666667,1.034246908,12.03571429
5/4/2015,10.3,10.2,10,11,9.8,10.3,10.26666667,0.40824829,12.16428571
5/5/2015,16.3,16.7,15,16,15.9,16.6,16.08333333,0.617791766,12.94761905
5/6/2015,13.9,13.6,13.5,13.5,15.6,13.6,13.95,0.821583836,12.87619048
5/7/2015,5.9,6,8.8,6.8,9.2,5.8,7.083333333,1.531556942,11.98809524
5/8/2015,3,2,3.3,3.5,3.4,2.2,2.9,0.64498062,10.54761905
5/9/2015,4.6,3.7,4,4.3,3.8,4.4,4.133333333,0.355902608,9.119047619
5/10/2015,5.7,4.9,5.3,6.8,4.9,6.9,5.75,0.902773504,8.595238095
5/11/2015,5.9,7,7,8.8,7.1,6.1,6.983333333,1.026482667,8.126190476
5/12/2015,8.6,8.7,6.8,8.5,5.9,6.1,7.433333333,1.31402689,6.89047619
5/13/2015,7.2,6.6,5.8,7,7.2,6.1,6.65,0.59245253,5.847619048
5/14/2015,6.5,7.5,7.8,9.5,7.2,8.3,7.8,1.027618606,5.95
5/15/2015,8,8.2,8,9.8,10.4,9.7,9.016666667,1.070358195,6.823809524
5/16/2015,7.8,11.1,8,10,8.5,11.5,9.483333333,1.609244129,7.588095238
5/17/2015,5.2,4.8,8,5,4.4,1.7,4.85,2.00972635,7.45952381
5/18/2015,4,3.5,8,5.5,4.9,4.1,5,1.632176461,7.176190476
5/19/2015,7.7,7.3,7.8,8.3,7.9,8.7,7.95,0.488876262,7.25
5/20/2015,12,12.6,12.5,13.8,13.9,12.8,12.93333333,0.758067719,8.147619048
5/21/2015,14.3,13.5,14.5,15,15,15.1,14.56666667,0.61210021,9.114285714
5/22/2015,15.4,14.7,15.8,15.5,16.4,17.2,15.83333333,0.868715527,10.08809524
