Date,Estevan,Weyburn,Oxbow,Yellow Grass North,Melita,Kipling,Temp.Mean,SD,Temp.Roll
5/23/2015,16.4,15.5,17.3,17.5,17.9,17.6,17.03333333,0.907009739,11.16666667
5/24/2015,16.3,16.5,17,18.5,18.3,18.2,17.46666667,0.981155781,12.96904762
5/25/2015,16.4,16.9,17.3,17,19.1,18.4,17.51666667,1.02257844,14.75714286
5/26/2015,19.5,18.1,19.3,18.5,20.2,19.3,19.15,0.747663026,16.35714286
5/27/2015,15.4,14.8,16,17.5,16,14.3,15.66666667,1.120119041,16.74761905
5/28/2015,14.4,14.2,16.8,17,15.4,14.8,15.43333333,1.209407568,16.87142857
5/29/2015,9.2,8.7,8.5,10.5,8.3,6.8,8.666666667,1.207752734,15.84761905
5/30/2015,8.3,9.5,6.8,9.8,5.9,5.9,7.7,1.749285568,14.51428571
5/31/2015,13.7,13.6,13.3,14.5,13.1,9.9,13.01666667,1.600520749,13.87857143
6/1/2015,18.9,18.7,18,20.5,18.3,16.2,18.43333333,1.396662689,14.00952381
6/2/2015,13.7,14.5,14.3,13.5,13.6,14.1,13.95,0.408656335,13.26666667
6/3/2015,12.2,12.6,13.5,15.5,13.9,13.9,13.6,1.162755348,12.97142857
6/4/2015,12.8,13.8,11.8,10,13.4,13.5,12.55,1.436314729,12.55952381
6/5/2015,17.9,16.4,16.8,15,16.4,15.6,16.35,0.999499875,13.65714286
6/6/2015,19.2,18.9,19,19.3,19.9,18.7,19.16666667,0.417931414,15.2952381
6/7/2015,19.4,19.9,19.3,21,20.6,19.5,19.95,0.700713922,16.28571429
6/8/2015,20.4,21,20.5,22.5,21.3,20.9,21.1,0.761577311,16.66666667
6/9/2015,18.3,18.5,20.8,20.8,19.7,19.5,19.6,1.077032961,17.47380952
6/10/2015,15.8,16.4,16,19.8,17.3,17.5,17.13333333,1.474675105,17.97857143
6/11/2015,16.8,17.1,16.8,17,18.5,17.8,17.33333333,0.68019605,18.66190476
6/12/2015,21.7,21.1,21.3,22.8,20.8,21,21.45,0.728697468,19.39047619
6/13/2015,16.3,16.1,21.3,16,18.5,16.6,17.46666667,2.092526384,19.14761905
6/14/2015,14,12.8,14,14.5,17.3,13.5,14.35,1.555313473,18.34761905
6/15/2015,12,12.5,12.8,14,14.1,12.2,12.93333333,0.907009739,17.18095238
6/16/2015,14.2,14.4,12.5,15,14,14.5,14.1,0.85322916,16.3952381
6/17/2015,18.1,17,17.8,19.5,17.7,17.2,17.88333333,0.888631907,16.50238095
6/18/2015,14.2,12.8,13.5,13,13.6,11.6,13.11666667,0.890879715,15.9
6/19/2015,16.6,16.7,16.5,16.3,17.3,16.7,16.68333333,0.337144875,15.21904762
6/20/2015,18.1,17.4,17.3,17,16.6,16,17.06666667,0.720185161,15.16190476
6/21/2015,17.4,16.1,16.3,16.5,17.5,15.8,16.6,0.698569968,15.48333333
6/22/2015,15.6,16.5,17,18,18,15.9,16.83333333,1.025020325,16.04047619
6/23/2015,18.4,18.7,17,23,18.9,17.7,18.95,2.104043726,16.73333333
6/24/2015,18.5,18.2,18.8,18.5,18.9,17.7,18.43333333,0.436653944,16.81190476
6/25/2015,20.1,20.2,18.8,20,20.1,20,19.86666667,0.527888877,17.77619048
6/26/2015,20.4,21.3,18.8,21.5,20.3,20.5,20.46666667,0.956382071,18.31666667
6/27/2015,22.1,22,20.8,22,22.7,21.3,21.81666667,0.667582704,18.9952381
6/28/2015,20.3,22,20.8,22.5,20.7,21.2,21.25,0.84083292,19.65952381
6/29/2015,22.8,23.6,20.8,23.3,22,23.6,22.68333333,1.103479346,20.4952381
6/30/2015,17.8,17.5,18.3,18,18.4,17.4,17.9,0.409878031,20.3452381
7/1/2015,19.3,19.2,18.5,18.8,18,18.4,18.7,0.497995984,20.38333333
7/2/2015,19.8,20,18.8,20.3,19.7,20,19.76666667,0.516397779,20.36904762
7/3/2015,19.5,20.7,19.5,21.8,21,20.1,20.43333333,0.907009739,20.36428571
7/4/2015,22.5,20.8,22.3,22.3,23.5,23.1,22.41666667,0.926102946,20.45
7/5/2015,16.7,17,18.8,19.3,17.5,17.8,17.85,1.017349497,19.96428571
7/6/2015,15.2,15.3,14.3,16.5,14.1,14.3,14.95,0.911592014,18.85952381
7/7/2015,16.6,17.3,14.5,17.5,15.5,16,16.23333333,1.1378342,18.62142857
7/8/2015,15.1,15,15.8,15.5,16.6,14.4,15.4,0.756306816,18.15
7/9/2015,21,21,18.5,22.5,20.1,20.6,20.61666667,1.310597828,18.27142857
7/10/2015,23.8,23.9,20.5,23,22.5,24.3,23,1.388524397,18.63809524
7/11/2015,25,24.8,20.5,24.5,24.3,22.7,23.63333333,1.738581798,18.81190476
7/12/2015,23.7,23.5,22,24,25.5,22.7,23.56666667,1.196104789,19.62857143
7/13/2015,22.3,23.1,22,22.3,22.5,21,22.2,0.692820323,20.66428571
7/14/2015,21.4,21.9,21.5,22.3,22.6,22.2,21.98333333,0.470814896,21.48571429
7/15/2015,22.4,22.6,21.3,22.5,23.2,22.2,22.36666667,0.62182527,22.48095238
7/16/2015,21.7,22.9,21.5,23,22.6,22.1,22.3,0.629285309,22.72142857
7/17/2015,16.9,17,21.5,17,17.1,15.8,17.55,1.994743091,21.94285714
7/18/2015,17.6,17.6,21.5,18.3,17.9,15.9,18.13333333,1.842462121,21.15714286
7/19/2015,19.4,19.3,20,19.5,20.1,18.3,19.43333333,0.643946168,20.56666667
7/20/2015,17.4,17.8,17.8,19.3,18.3,17.3,17.98333333,0.735980072,19.96428571
7/21/2015,19.2,17.8,16,21,17.5,17.7,18.2,1.707629936,19.42380952
7/22/2015,19.2,24.2,21.5,21,22.7,21.8,21.73333333,1.675310916,19.33333333
7/23/2015,20.3,19.2,19.8,21,20.9,20.7,20.31666667,0.702614166,19.05
7/24/2015,20.7,20.2,21,20.8,20.8,20.5,20.66666667,0.280475786,19.4952381
7/25/2015,22.1,23.2,21.5,23,21.4,21.8,22.16666667,0.765941686,20.07142857
7/26/2015,22,22.2,20.5,24,22.3,21.2,22.03333333,1.184342293,20.44285714
7/27/2015,22.5,21,22.3,20.3,22.2,20,21.38333333,1.094379581,20.92857143
7/28/2015,16.6,16.7,16.5,16.8,20.1,16.5,17.2,1.425482374,20.78571429
7/29/2015,20.4,19.7,20,19.5,20.1,17.8,19.58333333,0.928260021,20.47857143
7/30/2015,18.1,18.5,18.8,19.5,19.8,17.5,18.7,0.860232527,20.24761905
7/31/2015,18,18.3,19,19.5,19.2,17.4,18.56666667,0.801664934,19.94761905
8/1/2015,21.7,21.5,20.3,22,20.5,19.1,20.85,1.091329464,19.75952381
8/2/2015,17.6,18,17.8,19.5,18.3,16.7,17.98333333,0.919601363,19.18095238
8/3/2015,16.8,18.2,17.8,19.5,17.9,17,17.86666667,0.966781602,18.67857143
8/4/2015,19.1,20,17.8,20,16.8,18.1,18.63333333,1.287892335,18.88333333
8/5/2015,20.9,21.2,18.8,22.5,18.6,17.1,19.85,2.008730943,18.92142857
8/6/2015,16.7,16.1,16.5,17.5,17.4,15.2,16.56666667,0.857126984,18.61666667
8/7/2015,17.7,17.4,17.5,16.8,19.5,16,17.48333333,1.165189541,18.46190476
8/8/2015,17.3,17.7,17,18.5,17.9,15.6,17.33333333,0.993310962,17.95952381
8/9/2015,17.9,18.6,17.5,19.5,17.9,17.1,18.08333333,0.854205284,17.97380952
8/10/2015,19.9,21.7,19,21,20.1,20,20.28333333,0.941098649,18.31904762
8/11/2015,23.9,23.6,22.3,25,23.5,23.6,23.65,0.864291617,19.03571429
8/12/2015,27.6,25.8,25.8,25.5,26.3,25.3,26.05,0.831264098,19.92142857
8/13/2015,26.9,25.7,25.5,26.5,24.3,24.1,25.5,1.13137085,21.19761905
8/14/2015,27.7,28.6,26.5,27.8,27.5,26.1,27.36666667,0.915787457,22.60952381
8/15/2015,22,20.9,26.5,24.3,24.9,23.3,23.65,2.025586335,23.51190476
8/16/2015,14,14.2,15,15,16,13.9,14.68333333,0.806019024,23.02619048
8/17/2015,13.5,13.6,14.5,14.5,15.4,15.2,14.45,0.786765531,22.19285714
8/18/2015,15.8,14.2,15.5,15,15.8,13.8,15.01666667,0.849509662,20.95952381
8/19/2015,13.8,14.7,13.8,16,15.5,15,14.8,0.892188321,19.35238095
8/20/2015,18.8,18.8,17.5,18.5,19.1,18.3,18.5,0.562138773,18.35238095
8/21/2015,16.5,18.2,16.3,16.8,16.5,15.5,16.63333333,0.884684501,16.81904762
8/22/2015,12.4,11.3,12.5,11.8,14.1,12.1,12.36666667,0.954288566,15.20714286
8/23/2015,12.1,11.7,12.5,13,13.2,11.1,12.26666667,0.796659693,14.86190476
8/24/2015,12.4,13.2,12.5,13.8,13.1,12.2,12.86666667,0.605530071,14.63571429
8/25/2015,17.2,18.8,14.8,19.3,14.1,15,16.53333333,2.214196619,14.85238095
8/26/2015,17.6,17.8,18.5,18.8,20,17.2,18.31666667,1.012752026,15.3547619
8/27/2015,19.8,19.9,18.8,19,19,18.4,19.15,0.585662019,15.44761905
8/28/2015,21.4,20.8,22.5,21,21.9,19.9,21.25,0.904986188,16.10714286
8/29/2015,21.4,22.6,20,23.5,21.9,22.1,21.91666667,1.178841239,17.47142857
8/30/2015,21.5,22.3,22.8,21.3,24.2,21.6,22.28333333,1.094379581,18.90238095
8/31/2015,18.6,18.6,18.8,18.8,19.1,17.8,18.61666667,0.440075751,19.72380952
9/1/2015,19.8,19.3,18,22,20,19.8,19.81666667,1.293702696,20.19285714
9/2/2015,22.6,22.4,21.5,21.5,23.1,21.2,22.05,0.755645419,20.72619048
9/3/2015,21.5,21.4,22,20.3,25.9,21.2,22.05,1.966468917,21.14047619
9/4/2015,17.2,16.3,16,17.3,18.3,14.8,16.65,1.217784874,20.48333333
9/5/2015,13.9,13.8,13.5,12,15,12.5,13.45,1.070980859,19.27380952
9/6/2015,13.7,12.9,16.3,13.3,15.7,14.2,14.35,1.361983847,18.14047619
9/7/2015,12.1,10.9,12.5,11.8,13.1,10.2,11.76666667,1.061445555,17.16190476
9/8/2015,12.9,12.9,12.3,13,12.3,11.4,12.46666667,0.608824003,16.11190476
9/9/2015,12.1,11,11.3,11.8,11.1,9.2,11.08333333,1.014724922,14.5452381
9/10/2015,9.6,10.2,9,11,9.2,8.8,9.633333333,0.833466656,12.77142857
9/11/2015,13.5,13,10.8,14,11.6,12.4,12.55,1.199583261,12.18571429
9/12/2015,17.8,18.2,16,20.3,17.8,18.2,18.05,1.373681186,12.84285714
9/13/2015,17.4,15.7,17.3,17,19.8,16.3,17.25,1.406769349,13.25714286
9/14/2015,14,13.8,12.8,13.5,12.8,11.3,13.03333333,0.985224171,13.43809524
9/15/2015,13.1,11.7,11.3,10.8,12.6,10.7,11.7,0.973652916,13.32857143
9/16/2015,11.8,9.7,14,11,14.1,12,12.1,1.713475999,13.47380952
9/17/2015,10.6,9.9,12.3,13,10.8,11.3,11.31666667,1.147896627,13.71428571
9/18/2015,11.8,10.8,9.8,11,11.2,10.8,10.9,0.654217089,13.47857143
9/19/2015,14.5,13.7,14,14.8,14.4,12.4,13.96666667,0.859457193,12.8952381
9/20/2015,16.6,15.3,14.5,16.8,15.8,15.1,15.68333333,0.893121866,12.67142857
9/21/2015,8,9.7,14.3,15,15,13.2,12.53333333,2.977023122,12.6
9/22/2015,6.5,6.3,7,15,9.5,7.3,8.6,3.338263021,12.15714286
9/23/2015,11.3,12.3,10.8,13,11.4,9.6,11.4,1.181524439,12.05714286
9/24/2015,13.6,14.3,13,14.8,13.5,13.1,13.71666667,0.702614166,12.4
9/25/2015,18.9,21.8,18,21.3,16.5,18.9,19.23333333,2.003663312,13.59047619
9/26/2015,20.7,20.4,20,23,21.9,21.5,21.25,1.10770032,14.63095238
9/27/2015,12.9,11.7,15.3,12.5,14.3,11.8,13.08333333,1.437242731,14.25952381
9/28/2015,7.7,6.9,7.5,7.5,7.9,6.1,7.266666667,0.662319158,13.50714286
9/29/2015,10.7,10.1,8.8,10.5,8.4,8.6,9.516666667,1.030372101,13.63809524
9/30/2015,15.3,14.4,13,15.3,16,13.9,14.65,1.096813567,14.10238095
10/1/2015,15.3,14.4,13.3,12.5,14.9,12.7,13.85,1.17940663,14.12142857
10/2/2015,10.9,11.7,11,12.5,13.5,10.8,11.73333333,1.07827022,13.05
10/3/2015,9,8.5,8.8,8,10.8,10.2,9.216666667,1.066614582,11.33095238
10/4/2015,9.6,7.9,8.8,8.5,9.2,8.1,8.683333333,0.649358658,10.70238095
10/5/2015,6.1,5,7.3,5.8,8.8,5,6.333333333,1.477385077,10.56904762
10/6/2015,6.6,5.5,6.8,7,7.6,5.8,6.55,0.779102047,10.1452381
10/7/2015,11.3,11,9,10,7.2,7.2,9.283333333,1.804900736,9.378571429
10/8/2015,9.4,8.6,11.5,9.5,9,9.4,9.566666667,1.005319186,8.766666667
10/9/2015,12.2,12.3,10.3,13.5,9.1,11,11.4,1.582403236,8.719047619
10/10/2015,19.2,18.1,19,19.3,17.8,16.6,18.33333333,1.046263192,10.02142857
10/11/2015,13.1,12.6,12.3,14.3,15.7,12.5,13.41666667,1.330288189,10.69761905
10/12/2015,8.2,7.6,12.3,8,7.7,6.2,8.333333333,2.066559137,10.98333333
10/13/2015,9.1,7.8,8,9.8,8.2,8.9,8.633333333,0.765941686,11.28095238
10/14/2015,9.1,7.7,8.8,9,10.1,7.8,8.75,0.896102673,11.2047619
10/15/2015,4.5,4.8,8.8,6.5,4.7,4.9,5.7,1.681665841,10.65238095
10/16/2015,5.2,5.5,8.8,7.5,4.5,4.6,6.016666667,1.74289032,9.883333333
10/17/2015,6,6.4,4.5,5.8,3.6,5.6,5.316666667,1.055304064,8.023809524
10/18/2015,9.9,11.7,9.5,11.5,11.1,10.4,10.68333333,0.890879715,7.633333333
10/19/2015,8.7,8.1,10,9.8,9.8,9.5,9.316666667,0.752108148,7.773809524
10/20/2015,7.5,7,8.3,7.3,10.6,6.1,7.8,1.546609194,7.654761905
10/21/2015,7.7,7.6,7,8.8,7.2,6.5,7.466666667,0.784006803,7.471428571
10/22/2015,10.1,10.8,7.5,10,7.4,10.2,9.333333333,1.48548533,7.99047619
10/23/2015,6.6,6.5,10,9,7.2,7.1,7.733333333,1.430617582,8.235714286
10/24/2015,6.2,4.3,3.8,6.5,5.6,4.6,5.166666667,1.093008082,8.214285714
10/25/2015,3.4,3.9,2.8,5.3,1.5,4,3.483333333,1.276583983,7.185714286
10/26/2015,2.8,1.9,3,3,3.1,3.9,2.95,0.641092817,6.276190476
10/27/2015,3.4,1.9,3,3.8,4,2.8,3.15,0.763544367,5.611904762
10/28/2015,0.8,0.8,3,0.5,1,-1.1,0.833333333,1.309452812,4.664285714
10/29/2015,-1.2,-0.1,3,1.5,-0.5,-0.7,0.333333333,1.598332464,3.378571429
10/30/2015,5.8,6.7,3,7,5.8,5.5,5.633333333,1.415156057,3.078571429
10/31/2015,4.9,5.2,3,8,4.8,4.4,5.05,1.639207125,3.061904762
11/1/2015,6,4.5,3,5.3,7,4.4,5.033333333,1.392360107,3.283333333
11/2/2015,1.7,0.8,3,1.5,4.4,2.9,2.383333333,1.301409492,3.202380952
11/3/2015,3.1,2.8,3,3.5,3,2,2.9,0.497995984,3.166666667
11/4/2015,1.5,1.4,3,2.5,2.6,0.3,1.883333333,1.002829331,3.316666667
11/5/2015,1.4,1.5,3,2.5,1.8,0.4,1.766666667,0.909212113,3.521428571
11/6/2015,-0.3,-1.1,3,2,-1.1,-0.5,0.333333333,1.737431054,2.764285714
11/7/2015,2.3,2,3,3,2.2,0.7,2.2,0.846167832,2.357142857
11/8/2015,6.7,6.5,3,8.3,6.2,7.1,6.3,1.774260409,2.538095238
11/9/2015,3.3,1.9,3,1,5.1,4.8,3.183333333,1.596767568,2.652380952
11/10/2015,0.9,0.6,3,0.8,1.6,0,1.15,1.042592922,2.402380952
11/11/2015,-0.3,0.8,3,2,0.8,-0.8,0.916666667,1.411972615,2.264285714
11/12/2015,-0.3,-1.6,3,-0.3,0.3,-0.6,0.083333333,1.558738806,2.023809524
11/13/2015,1.8,1.5,3,1.3,0.4,0.2,1.366666667,1.01718566,2.171428571
11/14/2015,5.8,4.6,6,5.5,5.5,4.3,5.283333333,0.67946057,2.611904762
11/15/2015,5,5.6,5,5,6,4.5,5.183333333,0.530722778,2.452380952
11/16/2015,2.3,0.8,2.8,0,4.6,2.6,2.183333333,1.617920476,2.30952381
11/17/2015,-1.5,-1.2,-1,2.5,0.4,-1.5,-0.383333333,1.579134784,2.09047619
11/18/2015,-1.6,-1.5,-3.3,-2,0.4,-2.5,-1.75,1.243784547,1.70952381
11/19/2015,-7,-7.6,-6.8,-7,-8.2,-10.4,-7.833333333,1.358921141,0.578571429
11/20/2015,-9,-9.7,-9.3,-8.5,-9,-11.3,-9.466666667,0.981155781,-0.969047619
11/21/2015,-7.7,-6.3,-7.5,-5,-6.9,-8.4,-6.966666667,1.199444316,-2.719047619
11/22/2015,2,2.7,-1.5,0.8,-0.6,-1.3,0.35,1.760397682,-3.40952381
11/23/2015,-2.6,-3.3,-2,-2,-0.1,-1.9,-1.983333333,1.064737839,-4.004761905
11/24/2015,-1.5,-0.7,-2.5,-1.5,0,-1.6,-1.3,0.855569985,-4.135714286
11/25/2015,-8,-7.8,-7.8,-9,-9.6,-9.3,-8.583333333,0.810966502,-5.111904762
11/26/2015,-14.3,-15.3,-14,-5.5,-9.6,-13.3,-12,3.738448876,-5.707142857
11/27/2015,-10.7,-10,-10.3,-9.8,-9.7,-9.2,-9.95,0.516720427,-5.776190476
11/28/2015,-7.1,-7.1,-6,-7,-6.4,-6.5,-6.683333333,0.45350487,-5.735714286
11/29/2015,-8.5,-6.7,-8,-5.5,-7.9,-4.4,-6.833333333,1.612038048,-6.761904762
11/30/2015,-8.3,-6.8,-7.8,-6.3,-8.2,-5.1,-7.083333333,1.254458715,-7.49047619
12/1/2015,-6.2,-6.7,-5.5,-5.5,-5.3,-3.6,-5.466666667,1.055777754,-8.085714286
12/2/2015,-5.1,-4.7,-4.3,-2,-4.8,-3.2,-4.016666667,1.188977151,-7.433333333
12/3/2015,-1.1,0.4,0.8,2.3,1.4,0.4,0.7,1.138419958,-5.619047619
12/4/2015,2.1,2.2,0.5,1.3,3.9,4.2,2.366666667,1.444529912,-3.85952381
12/5/2015,0.7,-0.1,1.8,1,1.5,0.5,0.9,0.689927532,-2.776190476
12/6/2015,0.9,0.4,-1,1,1.8,0,0.516666667,0.960034722,-1.726190476
12/7/2015,3.9,5.5,3.3,6.5,3.2,2.8,4.2,1.472412986,-0.114285714
12/8/2015,2.6,2.8,1,2.8,1.7,1.1,2,0.841427359,0.952380952
12/9/2015,6.5,4.4,3.8,3.5,4.7,4,4.483333333,1.075949193,2.166666667
12/10/2015,-0.2,-0.6,3.8,-1.5,-1.9,-4.1,-0.75,2.612852847,1.95952381
12/11/2015,-5.7,-5.2,3.8,-4,-5.3,-6.7,-3.85,3.847466699,1.071428571
12/12/2015,-5.3,-5.4,-5,-5,-8.7,-6.3,-5.95,1.42933551,0.092857143
12/13/2015,-1.4,-2,-3,-2,-4.6,-2.1,-2.516666667,1.142657721,-0.34047619
12/14/2015,-5.3,-4.4,-7.8,-3.8,-6.8,-7.7,-5.966666667,1.711919001,-1.792857143
12/15/2015,-4.3,-4,-6,-4.5,-6.2,-5.6,-5.1,0.946572765,-2.807142857
12/16/2015,-6.6,-7,-5.5,-5.9,-5.1,-6.1,-6.033333333,0.697614985,-4.30952381
12/17/2015,-11.3,-12.1,-11.5,-12,-9.2,-13.1,-11.53333333,1.303329071,-5.85
12/18/2015,-15.5,-15.4,-14,-13.3,-15.2,-15.4,-14.8,0.923038461,-7.414285714
12/19/2015,-10.3,-10.1,-14.5,-11,-13.4,-13.9,-12.2,1.953458472,-8.307142857
12/20/2015,-8.8,-9.6,-8.5,-8.8,-9.8,-7.2,-8.783333333,0.926102946,-9.202380952
12/21/2015,-4.4,-8.9,-5.8,-5.3,-8.7,-6.9,-6.666666667,1.840289832,-9.302380952
12/22/2015,-7,-9.9,-5.8,-8,-9.4,-9.5,-8.266666667,1.626857912,-9.754761905
12/23/2015,-9.9,-9.7,-5.8,-9.5,-9.2,-10.9,-9.166666667,1.747760472,-10.20238095
12/24/2015,-8.5,-8.6,-5.8,-8.5,-10.8,-11.5,-8.95,2.018662924,-9.833333333
12/25/2015,-18.4,-20.3,-5.8,-23,-17,-21.5,-17.66666667,6.194728942,-10.24285714
12/26/2015,-22.2,-24,-5.8,-22.8,-23.5,-21.7,-20,7.006568347,-11.35714286
12/27/2015,-19,-21.1,-22.3,-18.5,-20.1,-17.8,-19.8,1.694697613,-12.93095238
12/28/2015,-15.1,-15.8,-15.3,-11.5,-16.4,-12,-14.35,2.069541012,-14.02857143
12/29/2015,-16.9,-17.1,-17.5,-15.8,-18,-16.5,-16.96666667,0.768548415,-15.27142857
12/30/2015,-15,-14.7,-13,-12.8,-13,-13.9,-13.73333333,0.950087715,-15.92380952
12/31/2015,-10.4,-10.1,-10.8,-9.5,-10.3,-10.6,-10.28333333,0.45350487,-16.11428571
1/1/2016,-5.9,-5.6,-6.3,-4,-6.5,-5.7,-5.666666667,0.886942313,-14.4
1/2/2016,-9.4,-10,-6.5,-5.5,-7.7,-6.1,-7.533333333,1.835937544,-12.61904762
1/3/2016,-11.2,-12.8,-10,-10.8,-11.8,-9,-10.93333333,1.33666251,-11.35238095
1/4/2016,-7.8,-8.6,-10,-8.8,-8.2,-5.9,-8.216666667,1.357080199,-10.47619048
1/5/2016,-12.1,-12.5,-10,-10.8,-11.7,-10.9,-11.33333333,0.930949336,-9.671428571
1/6/2016,-6.6,-6.6,-8,-7,-7.5,-6.6,-7.05,0.585662019,-8.716666667
1/7/2016,-7.8,-9.3,-8.5,-5.8,-7.5,-7.9,-7.8,1.169615321,-8.361904762
1/8/2016,-16,-16.9,-15.8,-17,-13.5,-17.8,-16.16666667,1.494880151,-9.861904762
1/9/2016,-22.7,-23.4,-20.8,-20,-22,-22,-21.81666667,1.240026881,-11.90238095
1/10/2016,-20.8,-22.3,-22.5,-19.8,-22.6,-22.6,-21.76666667,1.184342293,-13.45
1/11/2016,-17.2,-18.3,-17,-14.3,-19.2,-18.7,-17.45,1.762668432,-14.76904762
1/12/2016,-16.4,-15.8,-16.5,-14.3,-19.4,-16.2,-16.43333333,1.662127151,-15.49761905
1/13/2016,-8.4,-10.9,-12.5,-9.8,-11.1,-11.2,-10.65,1.398213145,-16.01190476
1/14/2016,-9.9,-9.4,-11,-8.5,-13.3,-12.7,-10.8,1.895257238,-16.44047619
1/15/2016,-16.3,-18.8,-17.3,-21,-20.6,-20.7,-19.11666667,1.979309644,-16.86190476
1/16/2016,-28.1,-29.5,-27,-28,-27.3,-26.8,-27.78333333,0.99079093,-17.71428571
1/17/2016,-23.1,-25,-23.5,-23.5,-20.5,-20.9,-22.75,1.72017441,-17.8547619
1/18/2016,-21.2,-21.1,-20.3,-18,-19.1,-16.7,-19.4,1.804438971,-18.13333333
1/19/2016,-9.8,-9.3,-11.5,-9.3,-11.5,-11.2,-10.43333333,1.08012345,-17.27619048
1/20/2016,-9.5,-10.1,-7.3,-9.3,-8.7,-10.1,-9.166666667,1.055777754,-17.06428571
1/21/2016,-15.2,-15.4,-12.3,-11.5,-16.5,-13.7,-14.1,1.94010309,-17.53571429
1/22/2016,-7.9,-7.3,-11,-6.8,-11.7,-8.7,-8.9,2.012958022,-16.07619048
1/23/2016,-1.6,-1.8,-2.8,-2,-0.5,-2.1,-1.8,0.756306816,-12.36428571
1/24/2016,-5.5,-6,-5.5,-5.5,-5.3,-6.2,-5.666666667,0.350238014,-9.923809524
1/25/2016,-5.7,-6.1,-4.8,-5.5,-4,-5.7,-5.3,0.766811581,-7.90952381
1/26/2016,-6.3,-7.4,-2.3,-5.5,-6.5,-3.7,-5.283333333,1.920850506,-7.173809524
1/27/2016,-0.1,-0.1,-3,-5.5,-1.7,-2.8,-2.2,2.047437423,-6.178571429
1/28/2016,-3.5,-4.2,-3.8,-5.5,-1.7,-3.7,-3.733333333,1.227463509,-4.697619048
1/29/2016,1.8,2.2,0.3,-5.5,1.9,2.1,0.466666667,3.004441157,-3.35952381
1/30/2016,-1.9,-2.1,-1.8,0,-0.1,-3.3,-1.533333333,1.26912043,-3.321428571
1/31/2016,-5.4,-5.7,-5.8,-3,-3.2,-7.5,-5.1,1.715808847,-3.24047619
2/1/2016,-7.1,-7.4,-7.3,-5.5,-5.2,-6.5,-6.5,0.948683298,-3.411904762
2/2/2016,-8.2,-8.9,-8,-7.8,-9.8,-11,-8.95,1.242175511,-3.935714286
2/3/2016,-7.1,-7.5,-9.5,-4.8,-8.3,-9.3,-7.75,1.72945078,-4.728571429
